sic8,is_1to1_NAICS,Description,Baseline_Subindustry,Division,span_warn,Crosslisting,L1,L2,L3,L4,NAICS_Suggestion,METRO_ACS0812,NAICS,Notes,Baseline_Type,SIC4,SIC2,bundle_rep,flag____,strong,exists,misuse_warn,disfavored_warn,dubious_warn,ambiguous_warn
63990103,Y,Federal Savings and Loan Insurance Corporation (FS,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6399,63,1,N,Y,Y,0,0,0,0
63999900,Y,"Insurance carriers, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6399,63,1,N,Y,Y,0,0,0,0
63999901,Y,Health insurance for pets,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6399,63,1,N,Y,Y,0,0,0,0
63999902,Y,"Warranty insurance, automobile","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6399,63,1,N,Y,Y,0,0,0,0
63999903,Y,"Warranty insurance, product; except automobile","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6399,63,1,N,Y,Y,0,0,0,0
63710101,N,Pension funds,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6371,63,1,N,Y,Y,0,0,0,0
64110102,N,"Education services, insurance","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6411,64,1,N,Y,Y,0,0,0,0
64119911,N,"Research services, insurance","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6411,64,1,N,Y,Y,0,0,0,0
64119908,N,"Professional standards services, insurance","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6411,64,1,N,Y,Y,0,0,0,0
63610000,N,Title insurance,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,PROP,EOP,,,,,"",6361,63,1,N,Y,Y,0,0,0,0
63710102,N,Welfare pensions,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6371,63,1,N,Y,Y,0,0,0,0
63710200,N,Union funds,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6371,63,1,N,Y,Y,0,0,0,0
63510103,N,Job completion guarantee bonding,"","Finance, Insurance, And Real Estate",0,,NEC,SERVE,DNSNEC,EOP,,,,,"",6351,63,1,N,Y,Y,0,0,0,0
63710100,N,Pensions,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6371,63,1,N,Y,Y,0,0,0,0
64119910,N,"Reporting services, insurance","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6411,64,1,N,Y,Y,0,0,0,0
63519903,N,Liability insurance,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6351,63,1,N,Y,Y,0,0,0,0
65120301,N,Auditorium and hall operation,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,,,"",6512,65,1,N,Y,Y,0,0,0,0
65120400,N,"Property operation, piers and docks","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6512,65,1,N,Y,Y,0,0,0,0
65120401,N,"Lessors of piers, docks, associated buildings and ","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6512,65,1,N,Y,Y,0,0,0,0
65139902,Y,Residential hotel operation,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,"",,"",6513,65,1,N,Y,Y,0,0,0,0
72120200,Y,Garment pressing,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
65149900,Y,"Dwelling operators, except apartments, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6514,65,1,N,Y,Y,0,0,0,0
65170000,Y,Railroad property lessors,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,ROW,EOP,,,"",,"",6517,65,1,N,Y,Y,0,0,0,0
65199900,Y,"Real property lessors, nec","","Finance, Insurance, And Real Estate",0,,BSERV,REAL,BROKER,EOP,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
65199901,Y,"Airport leasing, if not operating airport","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
65199902,Y,Farm land leasing,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,BROKER,EOP,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
65199903,Y,Landholding office,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,BROKER,EOP,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
65199905,Y,Mine property leasing,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
65319903,N,"Fiduciary, real estate","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6531,65,1,N,Y,Y,0,0,0,0
65419900,Y,"Title abstract offices, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6541,65,1,N,Y,Y,0,0,0,0
65419902,Y,Title reconveyance companies,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6541,65,1,N,Y,Y,0,0,0,0
65529900,Y,"Subdividers and developers, nec","","Finance, Insurance, And Real Estate",0,,CON,INTEG,DEV,EOP,,,"",,"",6552,65,1,N,Y,Y,0,0,0,0
65539900,Y,"Cemetery subdividers and developers, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6553,65,1,N,Y,Y,0,0,0,0
65539901,Y,Animal cemetery operation,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6553,65,1,N,Y,Y,0,0,0,0
65539902,Y,"Cemeteries, real estate operation","","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,"",,"",6553,65,1,N,Y,Y,0,0,0,0
65539903,Y,Cemetery association,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6553,65,1,N,Y,Y,0,0,0,0
65539904,Y,Mausoleum operation,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6553,65,1,N,Y,Y,0,0,0,0
67229900,Y,"Management investment, open-end, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6722,67,1,N,Y,Y,0,0,0,0
67229902,Y,"Mutual fund sales, on own account","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6722,67,1,N,Y,Y,0,0,0,0
67229903,Y,"Managed investments including trusts,pension & mut","","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6722,67,1,N,Y,Y,0,0,0,0
67269904,Y,Investors syndicates,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6726,67,1,N,Y,Y,0,0,0,0
67269905,Y,"Management investment funds, closed-end","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6726,67,1,N,Y,Y,0,0,0,0
67269906,Y,Unit investment trusts,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6726,67,1,N,Y,Y,0,0,0,0
65149901,Y,"Residential building, four or fewer units: operati","","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,"",,"",6514,65,1,N,Y,Y,0,0,0,0
67120000,Y,Bank holding companies,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6712,67,1,N,Y,Y,0,0,0,0
65139903,Y,Retirement hotel operation,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,"",,"",6513,65,1,N,Y,Y,0,0,0,0
67329900,Y,"Trusts: educational, religious, etc., nec","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6732,67,1,N,Y,Y,0,0,0,0
67329901,Y,Charitable trust management,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6732,67,1,N,Y,Y,0,0,0,0
67329902,Y,Educational trust management,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6732,67,1,N,Y,Y,0,0,0,0
67329903,Y,Religious trust management,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6732,67,1,N,Y,Y,0,0,0,0
67330101,N,"Administrator of private estates, nonoperating","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6733,67,1,N,Y,Y,0,0,0,0
67330103,N,Vacation funds for employees,"","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6733,67,1,N,Y,Y,0,0,0,0
67339900,N,"Trusts, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6733,67,1,N,Y,Y,0,0,0,0
67920000,N,Oil royalty traders,"","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6792,67,1,N,Y,Y,0,0,0,0
67929900,N,"Oil royalty traders, nec","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6792,67,1,N,Y,Y,0,0,0,0
67929901,N,"Oil leases, buying and selling on own account","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6792,67,1,N,Y,Y,0,0,0,0
67949902,Y,"Franchises, selling or licensing","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67989900,Y,"Real estate investment trusts, nec","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6798,67,1,N,Y,Y,0,0,0,0
67989901,Y,Mortgage investment trusts,"","Finance, Insurance, And Real Estate",0,,,,,,,,"",,"",6798,67,1,N,Y,Y,0,0,0,0
67990101,N,Commodity contract pool operators,"","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
72120201,Y,"Bobtailer, laundry and drycleaning","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
67999901,N,Investment clubs,"","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
67999902,N,Security speculators for own account,"","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
67999903,N,"Tax liens: holding, buying and selling","","Finance, Insurance, And Real Estate",0,,,,,,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
67940103,Y,"Performance rights, publishing and licensing","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
70110201,N,Ski lodge,"",Services,0,,FUN,TOUR,EOP,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70110306,N,YMCA/YMHA hotel,"",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70110307,N,YWCA/YWHA hotel,"",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
67949900,Y,"Patent owners and lessors, nec","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
70110401,N,Bed and breakfast inn,"",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70110402,N,Motor inn,"",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70119900,N,"Hotels and motels, nec","",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70119901,N,Hostels,"",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70219900,Y,"Rooming and boarding houses, nec","",Services,0,,,,,,,,"",,"",7021,70,1,N,Y,Y,0,0,0,0
67940100,Y,Music licensing and royalties,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67949903,Y,"Patent buying, licensing, leasing","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67989902,Y,Realty investment trusts,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6798,67,1,N,Y,Y,0,0,0,0
67990100,N,Commodity investors,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
67990102,N,Commodity contract trading companies,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
67940101,Y,Music licensing to radio stations,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67940000,Y,Patent owners and lessors,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67949901,Y,Copyright buying and licensing,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
67940102,Y,"Music royalties, sheet and record","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,"",,"",6794,67,1,N,Y,Y,0,0,0,0
70110304,N,"Resort hotel, franchised","",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7011,70,1,N,Y,Y,0,0,0,0
70339904,Y,Trailer park,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
72120101,Y,"Pickup station, laundry and drycleaning","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
70320100,Y,Recreational camps,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320101,Y,Cabin camp,"",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320102,Y,Dude ranch,"",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320103,Y,Nudist camp,"",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320201,Y,Boys' camp,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320302,Y,Hunting camp,"",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70329900,Y,"Sporting and recreational camps, nec","",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70320202,Y,Girls' camp,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70329901,Y,Bible camp,"",Services,0,,,,,,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70330000,Y,Trailer parks and campsites,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
70339900,Y,"Trailer parks and campsites, nec","",Services,0,,,,,,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
70339902,Y,Campsite,"",Services,0,,,,,,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
70410100,N,Fraternities and sororities,"",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410101,N,"Boarding house, fraternity and sorority","",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410102,N,Fraternity residential house,"",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410103,N,Sorority residential house,"",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410200,N,Rooming houses,"",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410201,N,"Boarding house, organization","",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70410202,N,"Lodging house, organization","",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70419900,N,"Membership-basis organization hotels, nec","",Services,0,,,,,,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
70419901,N,"Residence club, organization","",Services,0,,MOVE,PORT,LODGE,EOP,,,,,"",7041,70,1,N,Y,Y,0,0,0,0
72120102,Y,"Retail agent, laundry and drycleaning","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
72130202,Y,Coat supply,"",Services,0,,,,,,,,"",Goods-like service; try to avoid,"",7213,72,1,N,Y,Y,0,1,0,0
72130203,Y,Shirt supply,"",Services,0,,,,,,,,"",Goods-like service; try to avoid,"",7213,72,1,N,Y,Y,0,1,0,0
72159900,Y,"Coin-operated laundries and cleaning, nec","",Services,0,,,,,,,,"",,"",7215,72,1,N,Y,Y,0,0,0,0
72159901,Y,"Drycleaning, coin-operated","",Services,0,,,,,,,,"",,"",7215,72,1,N,Y,Y,0,0,0,0
72159902,Y,"Laundry machine routes, coin-operated","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7215,72,1,N,Y,Y,0,0,0,0
72159903,Y,"Laundry, coin-operated","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7215,72,1,N,Y,Y,0,0,0,0
72120103,Y,"Truck route, laundry and drycleaning","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
72169900,Y,"Drycleaning plants, except rugs, nec","",Services,0,,,,,,,,"",,"",7216,72,1,N,Y,Y,0,0,0,0
72169902,Y,"Drapery, curtain drycleaning","",Services,0,,,,,,,,"",,"",7216,72,1,N,Y,Y,0,0,0,0
73891803,N,Shoe designers,"",Services,0,,,,,,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
72119900,Y,"Power laundries, family and commercial, nec","",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7211,72,1,N,Y,Y,0,0,0,0
72170101,Y,Carpet and furniture cleaning on location,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7217,72,1,N,Y,Y,0,0,0,0
72170201,Y,Carpet and rug cleaning and repairing plant,"",Services,0,,,,,,,,"",,"",7217,72,1,N,Y,Y,0,0,0,0
72170202,Y,Carpet and rug cleaning plant,"",Services,0,,,,,,,,"",,"",7217,72,1,N,Y,Y,0,0,0,0
72170203,Y,Carpet and rug dyeing plant,"",Services,0,,,,,,,,"",,"",7217,72,1,N,Y,Y,0,0,0,0
70320301,Y,Fishing camp,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
72169903,Y,Drycleaning collecting and distributing agency,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7216,72,1,N,Y,Y,0,0,0,0
70339901,Y,Campgrounds,"",Services,0,,OOS,PRES,NATURE,EOP,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
70320300,Y,Sporting camps,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7032,70,1,N,Y,Y,0,0,0,0
70219902,Y,Furnished room rental,"",Services,0,,MOVE,PORT,LODGE,EOP,,,"",,"",7021,70,1,N,Y,Y,0,0,0,0
72180102,Y,"Treated equipment supply: mats, rugs, mops, cloths","",Services,0,,,,,,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72180201,Y,Clean room apparel supply,"",Services,0,,,,,,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72180202,Y,Flame and heat resistant clothing supply,"",Services,0,,,,,,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72180103,Y,Wiping towel supply,"",Services,0,,NEC,GOODS,TEXT,DNSNEC,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72180204,Y,Radiation protective garment supply,"",Services,0,,,,,,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72190100,N,"Garment making, alteration, and repair","",Services,0,,NEC,GOODS,TEXT,ALTER,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190103,N,Seamstress,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190200,N,Accessory and non-garment cleaning and repair,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190201,N,Glove mending for individuals,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190202,N,Hosiery repair service,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190203,N,Pillow cleaning and renovating,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190204,N,Reweaving textiles (mending service),"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190300,N,Infant laundry and garment services,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190301,N,Diaper service,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
70339903,Y,Recreational vehicle parks,"",Services,0,,FUN,CAMP.S,EOP,EOP,,,"",,"",7033,70,1,N,Y,Y,0,0,0,0
72190401,N,Chinese hand laundry,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72190402,N,French hand laundry,"",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72199901,N,"Fur garment cleaning, repairing, and storage","",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72199902,N,"Laundry, except power and coin-operated","",Services,0,,,,,,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72219900,Y,"Photographic studios, portrait, nec","",Services,0,,,,,,,,"",,"",7221,72,1,N,Y,Y,0,0,0,0
72219904,Y,School photographer,"",Services,0,,,,,,,,"",,"",7221,72,1,N,Y,Y,0,0,0,0
72219905,Y,Transient photographer,"",Services,0,,,,,,,,"",,"",7221,72,1,N,Y,Y,0,0,0,0
72310101,N,Cosmetologist,"",Services,0,,,,,,,,,,"",7231,72,1,N,Y,Y,0,0,0,0
01610404,Y,Brussels sprout farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610405,Y,Cabbage farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610406,Y,Cauliflower farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610407,Y,Celery farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610408,Y,Endive farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610409,Y,Lettuce farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610410,Y,Romaine farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01610411,Y,Spinach farm,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
01619900,Y,"Vegetables and melons, nec","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0161,01,1,N,Y,Y,0,0,0,0
72319900,N,"Beauty shops, nec","",Services,0,,,,,,,,,,"",7231,72,1,N,Y,Y,0,0,0,0
72419900,N,"Barber shops, nec","",Services,0,,,,,,,,,,"",7241,72,1,N,Y,Y,0,0,0,0
72419901,N,Barber college,"",Services,0,,,,,,,,,,"",7241,72,1,N,Y,Y,0,0,0,0
72419902,N,Barber shop selling wigs,"",Services,0,,,,,,,,,,"",7241,72,1,N,Y,Y,0,0,0,0
72510100,N,Shoe repair shops,"",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72510101,N,Bootblock parlor,"",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72510102,N,"Footwear, custom made","",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72510000,N,Shoe repair and shoeshine parlors,"",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72419903,N,"Hair stylist, men","",Services,0,,NEC,SERVE,RETAIL,DNSNEC,,,,,"",7241,72,1,N,Y,Y,0,0,0,0
72180206,Y,Work clothing supply,"",Services,0,,NEC,GOODS,TEXT,WORK,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72180205,Y,Safety glove supply,"",Services,0,,SAFE,DNSNEC.G,EOP,EOP,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72219902,Y,Passport photographer,"",Services,0,,MEDIA,PHOTO.S,EOP,EOP,,,"",,"",7221,72,1,N,Y,Y,0,0,0,0
72180100,Y,Industrial equipment launderers,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
72310100,N,Cosmetology and personal hygiene salons,"",Services,0,,NEC,SERVE,RETAIL,DNSNEC,,,,,"",7231,72,1,N,Y,Y,0,0,0,0
72199900,N,"Laundry and garment services, nec","",Services,0,,CLEAN,TEXT,EOP,EOP,,,,,"",7219,72,1,N,Y,Y,0,0,0,0
72510103,N,Shoe dyeing shop,"",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72519900,N,"Shoe repair and shoeshine parlors, nec","",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72519901,N,Hat cleaning and blocking shop,"",Services,0,,,,,,,,,,"",7251,72,1,N,Y,Y,0,0,0,0
72610000,N,Funeral service and crematories,"",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7261,72,1,N,Y,Y,0,0,0,0
72990101,N,Color consultant,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990602,N,Car title and tag service to individuals,"",Services,0,,BSERV,DOC,EOP,EOP,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72310200,N,Beauty schools,"",Services,0,,OOS,EDU,VOC,EOP,,,,,"",7231,72,1,N,Y,Y,0,0,0,0
72619902,N,Funeral director,"",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7261,72,1,N,Y,Y,0,0,0,0
72619900,N,"Funeral service and crematories, nec","",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7261,72,1,N,Y,Y,0,0,0,0
72619901,N,Crematory,"",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7261,72,1,N,Y,Y,0,0,0,0
72310203,N,Hair dressing school,"",Services,0,,OOS,EDU,VOC,EOP,,,,,"",7231,72,1,N,Y,Y,0,0,0,0
72990903,N,Tuxedo rental,"",Services,0,,NEC,GOODS,TEXT,CASUAL,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990203,N,Turkish bath,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990300,N,Dating and escort services,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990301,N,Dating service,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990302,N,Escort service,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990402,N,House sitting,"",Services,0,,,,,,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
72990603,N,Genealogical investigation service,"",Services,0,,NEC,SERVE,DNSNEC,EOP,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
